DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,26.8,0: Units,PCNT: %,RA: Reanalysed,,25.5,28,9669.8,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,21.1,0: Units,PCNT: %,RA: Reanalysed,,20,22.2,19430.7,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,24.9,0: Units,PCNT: %,RA: Reanalysed,,23.9,26,23844.3,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,23.8,0: Units,PCNT: %,RA: Reanalysed,,22.8,24.8,21642.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,19.6,0: Units,PCNT: %,RA: Reanalysed,,18.3,20.9,16686.2,Reduced age range  Age calculated using alternate methods Age interval 12-59 months  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2020,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021-09,22.6,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Démographique et de Santé du Burkina Faso 2021. Ouagadougou  Burkina Faso et  Rockville  Maryland  USA   INSD et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021-10,21.6,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nationale du Nutrition  Burkina Faso 2021,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2016,6.3,0: Units,PCNT: %,RA: Reanalysed,,5.6,7.2,4690,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2017,7.5,0: Units,PCNT: %,RA: Reanalysed,,6.3,8.9,9553.8,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2018,7.3,0: Units,PCNT: %,RA: Reanalysed,,6.6,8,11678,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2019,7.1,0: Units,PCNT: %,RA: Reanalysed,,6.5,7.7,10555.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2021-09,9.2,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Démographique et de Santé du Burkina Faso 2021. Ouagadougou  Burkina Faso et  Rockville  Maryland  USA   INSD et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2016,8.6,0: Units,PCNT: %,RA: Reanalysed,,7.8,9.5,4978.7,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2017,9.7,0: Units,PCNT: %,RA: Reanalysed,,8.4,11.3,9880.8,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2018,9.4,0: Units,PCNT: %,RA: Reanalysed,,8.7,10.2,12162.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2019,9,0: Units,PCNT: %,RA: Reanalysed,,8.3,9.7,11079.3,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2021-09,12,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Démographique et de Santé du Burkina Faso 2021. Ouagadougou  Burkina Faso et  Rockville  Maryland  USA   INSD et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2016,7.5,0: Units,PCNT: %,RA: Reanalysed,,6.9,8.2,9668.7,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2017,8.6,0: Units,PCNT: %,RA: Reanalysed,,7.7,9.7,19434.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2018,8.4,0: Units,PCNT: %,RA: Reanalysed,,7.9,8.9,23840.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2019,8.1,0: Units,PCNT: %,RA: Reanalysed,,7.6,8.5,21635,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2020,8,0: Units,PCNT: %,AD: Adjusted,,,,,Age-Adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2020,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2021-09,10.6,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Démographique et de Santé du Burkina Faso 2021. Ouagadougou  Burkina Faso et  Rockville  Maryland  USA   INSD et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2021-10,9.7,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nationale du Nutrition  Burkina Faso 2021,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2016,1,0: Units,PCNT: %,RA: Reanalysed,,0.8,1.4,4690,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2017,1.7,0: Units,PCNT: %,RA: Reanalysed,,1.1,2.8,9553.8,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2018,1.2,0: Units,PCNT: %,RA: Reanalysed,,0.9,1.4,11678,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,0.8,0: Units,PCNT: %,RA: Reanalysed,,0.6,1,10555.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2021-09,1.8,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Démographique et de Santé du Burkina Faso 2021. Ouagadougou  Burkina Faso et  Rockville  Maryland  USA   INSD et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2016,1.7,0: Units,PCNT: %,RA: Reanalysed,,1.3,2.1,4978.7,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2017,2.1,0: Units,PCNT: %,RA: Reanalysed,,1.5,3,9880.8,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2018,2.1,0: Units,PCNT: %,RA: Reanalysed,,1.8,2.5,12162.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,1.3,0: Units,PCNT: %,RA: Reanalysed,,1,1.6,11079.3,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2021-09,2.8,0: Units,PCNT: %,RP: Reported,,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Démographique et de Santé du Burkina Faso 2021. Ouagadougou  Burkina Faso et  Rockville  Maryland  USA   INSD et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2016,1.4,0: Units,PCNT: %,RA: Reanalysed,,1.1,1.7,9668.7,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquete Nutritionnelle Nationale 2016  Rapport Final  Decembre 2016  Burkina Faso,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2017,1.9,0: Units,PCNT: %,RA: Reanalysed,,1.5,2.6,19434.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête Nutritionnelle Nationale  Burkina Faso 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2021,Y0T4: Under 5 years old
